n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj;source
ISTRES;ISTRES;;FR*A06*P13047*I;ISTRES_Bayanne;Bayanne 13118 ISTRES;13047;4.97160000;43.53181800;;FR*A06*E13047*I*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*O;ISTRES_Mairie Annexe Pr?paou;Mairie Annexe Pr?paou 13118 ISTRES;13047;4.98230200;43.49459700;;FR*A06*E13047*O*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*E;ISTRES_Place Champollion;Place Champollion 13118 ISTRES;13047;4.98727900;43.50465300;;FR*A06*E13047*E*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*D;ISTRES_Parvis Hotel de Ville;Parvis Hotel de Ville 13118 ISTRES;13047;4.98967900;43.51635900;;FR*A06*E13047*D*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*A;ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500;;FR*A06*E13047*A*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*K;ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.98878500;43.50996900;;FR*A06*E13047*K*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*I;ISTRES_Bayanne;Bayanne 13118 ISTRES;13047;4.97160000;43.53181800;;FR*A06*E13047*I*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*A;ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500;;FR*A06*E13047*A*B3*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*L;ISTRES_CEC Piscine;CEC Piscine 13118 ISTRES;13047;4.99569400;43.49921670;;FR*A06*E13047*L*B2*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*E;ISTRES_Place Champollion;Place Champollion 13118 ISTRES;13047;4.98727900;43.50465300;;FR*A06*E13047*E*B3*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*P;ISTRES_Centre Commercial Pr?dina;Centre Commercial Pr?dina 13118 ISTRES;13047;4.98603600;43.49284900;;FR*A06*E13047*P*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*G;ISTRES_Jean  Moulin;Jean  Moulin 13118 ISTRES;13047;4.99527700;43.50266500;;FR*A06*E13047*G*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*J;ISTRES_Gare SNCF;Gare SNCF 13118 ISTRES;13047;4.98044000;43.51537200;;FR*A06*E13047*J*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*L;ISTRES_CEC Piscine;CEC Piscine 13118 ISTRES;13047;4.99569400;43.49921670;;FR*A06*E13047*L*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*E;ISTRES_Place Champollion;Place Champollion 13118 ISTRES;13047;4.98727900;43.50465300;;FR*A06*E13047*E*B2*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*D;ISTRES_Parvis Hotel de Ville;Parvis Hotel de Ville 13118 ISTRES;13047;4.98967900;43.51635900;;FR*A06*E13047*D*B3*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*A;ISTRES_Forum de Carmes;Forum de Carmes 13118 ISTRES;13047;4.98646800;43.51255500;;FR*A06*E13047*A*B2*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*H;ISTRES_Place Dei Blagaire;Place Dei Blagaire 13118 ISTRES;13047;4.93888900;43.59277800;;FR*A06*E13047*H*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*B;ISTRES_Des Arnavaux;Des Arnavaux 13118 ISTRES;13047;4.99053200;43.51397600;;FR*A06*E13047*B*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*H;ISTRES_Place Dei Blagaire;Place Dei Blagaire 13118 ISTRES;13047;4.93888900;43.59277800;;FR*A06*E13047*H*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*K;ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.98878500;43.50996900;;FR*A06*E13047*K*B2*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*K;ISTRES_Gymnase Donadieu;Gymnase Donadieu 13118 ISTRES;13047;4.98878500;43.50996900;;FR*A06*E13047*K*B2*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*N;ISTRES_Halle Polyvalente Rassuen;Halle Polyvalente Rassuen 13118 ISTRES;13047;4.97420200;43.49460400;;FR*A06*E13047*N*B1*D;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
ISTRES;ISTRES;;FR*A06*P13047*O;ISTRES_Mairie Annexe Pr?paou;Mairie Annexe Pr?paou 13118 ISTRES;13047;4.98230200;43.49459700;;FR*A06*E13047*O*B1*G;22.00;E/F + T2;Payant;24/24 7/7 jours;;2018/09/05;https://www.data.gouv.fr/fr/datasets/e-mouv-istres-bornes-de-recharge-pour-vehicule-electrique/#resource-a1c04b31-d62f-43d4-af7c-ad455cde6c50
